IDP	GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
C1024_816	RELN	7	103112231	103629963	2051	98	33348	8.7244	1.3377e-18
C1024_817	AKAP10	17	19807765	19881169	111	10	33386	5.9831	1.0947e-09
C1024_817	COASY	17	40713485	40718299	6	2	33521	5.9182	1.6279e-09
C1024_817	MLX	17	40719078	40725221	13	3	33451	6.093	5.5394e-10
C1024_817	FAM134C	17	40731526	40761445	50	6	33497	5.8582	2.3399e-09
C1024_817	TUBG2	17	40811266	40819024	12	3	33446	5.8897	1.934e-09
C1024_817	PLEKHH3	17	40819932	40829048	8	4	33460	6.1016	5.2517e-10
C1024_817	BCL2L1	20	30252261	30311752	89	8	33307	7.0336	1.006e-12
C1024_817	TPX2	20	30326904	30389605	104	10	33464	6.9487	1.8435e-12
C1024_817	MYLK2	20	30407115	30422500	42	7	33465	6.7835	5.8663e-12
C1024_817	DUSP15	20	30435441	30458479	51	16	33321	6.2973	1.5143e-10
C1024_823	TMEM161B	5	87485450	87564665	120	18	33283	6.4083	7.3585e-11
C1024_823	ENO4	10	118608741	118642112	50	11	33353	6.0247	8.4717e-10
C1024_823	KIAA1598	10	118642888	118886097	290	21	33284	5.8534	2.408e-09
C1024_823	DSCAML1	11	117298489	117667976	1291	101	33323	6.3373	1.1693e-10
C1024_823	KTN1	14	56046925	56151302	300	11	33440	6.5683	2.5453e-11
C1024_823	DCC	18	49866542	51062273	4579	110	33403	6.8487	3.7265e-12
C1024_823	HM13	20	30102213	30158178	110	7	33431	6.0207	8.6823e-10
C1024_823	BCL2L1	20	30252261	30311752	89	8	33309	7.5338	2.4647e-14
C1024_823	TPX2	20	30326904	30389605	104	10	33466	7.956	8.8818e-16
C1024_823	MYLK2	20	30407115	30422500	42	7	33467	7.9414	9.992e-16
C1024_825	LRRC71	1	156890400	156902881	37	5	33434	5.8847	1.994e-09
C1024_825	ARHGEF11	1	156904632	157015512	240	19	33461	5.9036	1.7786e-09
C1024_826	DPYSL5	2	27070969	27173219	151	10	33342	6.24	2.1884e-10
C1024_826	MAPRE3	2	27193525	27250087	61	6	33433	6.1999	2.8248e-10
C1024_826	ARHGAP27	17	43471268	43510282	94	6	33345	5.9534	1.3133e-09
C1024_826	PLEKHM1	17	43513266	43568146	140	7	33367	6.1964	2.8883e-10
C1024_826	CRHR1	17	43697710	43913194	994	9	33459	6.2066	2.7072e-10
C1024_826	SPPL2C	17	43922256	43924438	17	2	33496	6.2876	1.6123e-10
C1024_826	MAPT	17	43971702	44105700	709	5	33453	6.1085	5.0288e-10
C1024_826	STH	17	44076616	44077060	1	1	33541	6.0719	6.32e-10
C1024_826	KANSL1	17	44107282	44302740	779	4	33346	6.1333	4.3029e-10
C1024_826	LRRC37A	17	44316744	44415160	82	5	33126	5.9755	1.1471e-09
C1024_827	CYP17A1	10	104590288	104597290	19	4	33497	6.651	1.4552e-11
C1024_827	C10orf32	10	104613967	104624718	25	7	33401	7.7006	6.7724e-15
C1024_827	AS3MT	10	104629183	104661656	111	13	33449	6.1094	5e-10
C1024_827	CNNM2	10	104678075	104838344	385	20	33466	7.4217	5.782e-14
C1024_827	NT5C2	10	104847774	104953063	242	19	33488	6.1094	5e-10
C1024_827	NEURL1	10	105253735	105352309	248	34	33307	5.9146	1.6635e-09
C1024_827	SH3PXD2A	10	105353784	105615195	644	63	33387	6.1143	4.8485e-10
C1024_828	GMNC	3	190570526	190610190	95	18	33313	6.3963	7.9596e-11
C1024_831	CENPW	6	126660660	126670548	12	4	33447	6.1427	4.0554e-10
C1024_833	RUNX2	6	45296054	45518819	536	46	33414	6.3387	1.1585e-10
C1024_833	KTN1	14	56046925	56151302	300	11	33440	6.4211	6.7656e-11
C1024_833	DCC	18	49866542	51062273	4579	110	33403	7.4068	6.4675e-14
C1024_833	COX4I2	20	30225685	30232837	13	2	33155	6.1096	4.9928e-10
C1024_833	BCL2L1	20	30252261	30311752	89	8	33309	7.4472	4.7684e-14
C1024_833	TPX2	20	30326904	30389605	104	10	33466	7.7608	4.2188e-15
C1024_833	MYLK2	20	30407115	30422500	42	7	33467	7.5589	2.0317e-14
C1024_833	DUSP15	20	30435441	30458479	51	16	33323	7.0174	1.1304e-12
C1024_833	TTLL9	20	30458440	30532770	146	23	33344	5.9769	1.1369e-09
C1024_835	EMC2	8	109455853	109499136	129	11	33471	6.3846	8.5908e-11
C1024_835	IL34	16	70613798	70694585	245	21	33253	6.3657	9.719e-11
C1024_836	FAF1	1	50906935	51425936	721	30	33442	6.4836	4.4775e-11
C1024_836	C1orf185	1	51442129	51613754	318	23	33433	7.2538	2.0261e-13
C1024_836	RNF11	1	51701945	51739119	42	7	33397	5.9314	1.5018e-09
C1024_836	TTC39A	1	51752930	51810785	109	22	33391	6.0933	5.531e-10
C1024_836	MCC	5	112357796	112824527	1865	59	33394	6.1372	4.1994e-10
C1024_836	RELN	7	103112231	103629963	2051	98	33347	11.227	1.5019e-29
C1024_836	ZFHX4	8	77593515	77779521	368	32	33430	7.4331	5.3045e-14
C1024_836	RORA	15	60780483	61521502	1880	206	33257	8.2906	5.6361e-17
C1024_837	CPT2	1	53662101	53679869	29	6	33409	7.6876	7.494e-15
C1024_837	C1orf123	1	53679771	53686289	10	2	33485	7.1264	5.1509e-13
C1024_837	MAGOH	1	53692564	53704282	22	6	33323	8.0766	3.3307e-16
C1024_837	LRP8	1	53708036	53793821	173	26	33364	6.1094	5e-10
C1024_837	RELN	7	103112231	103629963	2051	98	33347	8.1072	2.591e-16
C1024_838	IP6K2	3	48725436	48754711	45	6	33475	5.8747	2.1179e-09
C1024_838	C3orf62	3	49306030	49314864	12	4	33488	5.9247	1.5644e-09
C1024_841	MIR1-1HG	20	61147660	61167971	104	13	33076	7.3536	9.6478e-14
C1024_842	ENO4	10	118608741	118642112	50	11	33351	6.1579	3.6862e-10
C1024_842	DSCAML1	11	117298489	117667976	1291	101	33321	7.1398	4.6739e-13
C1024_842	KTN1	14	56046925	56151302	300	11	33438	6.1212	4.6425e-10
C1024_842	DCC	18	49866542	51062273	4579	110	33401	7.9587	8.6902e-16
C1024_842	HM13	20	30102213	30158178	110	7	33429	6.4775	4.6638e-11
C1024_842	COX4I2	20	30225685	30232837	13	2	33153	6.6488	1.4772e-11
C1024_842	BCL2L1	20	30252261	30311752	89	8	33307	7.3116	1.3195e-13
C1024_842	TPX2	20	30326904	30389605	104	10	33464	7.2417	2.2149e-13
C1024_842	MYLK2	20	30407115	30422500	42	7	33465	6.5647	2.6064e-11
C1024_843	UQCC1	20	33890369	33999945	174	10	33468	6.1094	5e-10
C1024_843	GDF5	20	34021149	34026027	11	3	33505	7.6365	1.1158e-14
C1024_843	SPAG4	20	34203776	34208967	7	4	33438	5.9904	1.0464e-09
C1024_844	AKAP10	17	19807765	19881169	111	10	33388	6.1847	3.1118e-10
C1024_844	MIR1-1HG	20	61147660	61167971	104	13	33078	6.2749	1.7488e-10
C1024_845	EPHA3	3	89156674	89531284	689	27	33354	6.3772	9.0169e-11
C1024_845	GMNC	3	190570526	190610190	95	18	33313	5.9045	1.7681e-09
C1024_846	MIR1-1HG	20	61147660	61167971	104	13	33075	6.4504	5.5792e-11
C1024_847	IGF1	12	102789645	102875563	152	22	33405	6.7726	6.3244e-12
C1024_848	GMNC	3	190570526	190610190	95	18	33314	7.3508	9.8532e-14
C1024_848	WIF1	12	65444404	65515346	114	15	33373	6.1094	5e-10
C1024_848	LEMD3	12	65563351	65642141	86	13	33440	7.4232	5.7176e-14
C1024_848	MSRB3	12	65672423	65860687	269	21	33412	7.8661	1.8299e-15
C1024_850	GMNC	3	190570526	190610190	95	18	33314	5.9174	1.6354e-09
C1024_850	PRTG	15	55903738	56035847	324	23	33384	6.0122	9.1525e-10
C1024_851	LRRC71	1	156890400	156902881	37	5	33435	5.8812	2.0369e-09
C1024_851	ARHGEF11	1	156904632	157015512	240	19	33462	5.893	1.8957e-09
C1024_851	XRN1	3	142025449	142166904	190	19	33401	5.8419	2.5809e-09
C1024_851	TSC22D4	7	100064142	100076902	20	4	33408	5.9002	1.8152e-09
C1024_851	FAT3	11	92047446	92629636	1252	55	33376	7.5552	2.0918e-14
C1024_852	WIF1	12	65444404	65515346	114	15	33371	7.1974	3.0692e-13
C1024_852	LEMD3	12	65563351	65642141	86	13	33438	7.1975	3.0659e-13
C1024_852	MSRB3	12	65672423	65860687	269	21	33410	7.1488	4.3773e-13
C1024_852	LRCH1	13	47127296	47327176	530	30	33370	6.8827	2.9361e-12
C1024_852	UQCC1	20	33890369	33999945	174	10	33466	6.3134	1.365e-10
C1024_852	GDF5	20	34021149	34026027	11	3	33503	5.8629	2.2742e-09
C1024_853	KLF3	4	38665790	38703129	80	18	33242	6.5207	3.4998e-11
C1024_853	TMEM161B	5	87485450	87564665	120	18	33283	6.2176	2.5233e-10
C1024_853	RUNX2	6	45296054	45518819	536	46	33414	6.179	3.2262e-10
C1024_853	DSCAML1	11	117298489	117667976	1291	101	33323	6.8358	4.0767e-12
C1024_853	KTN1	14	56046925	56151302	300	11	33440	7.014	1.1576e-12
C1024_853	AKAP10	17	19807765	19881169	111	10	33388	5.9023	1.7922e-09
C1024_853	DCC	18	49866542	51062273	4579	110	33403	9.4001	2.7252e-21
C1024_853	TSSK6	19	19625028	19626469	1	1	33541	5.8773	2.0855e-09
C1024_853	VPS16	20	2821373	2847378	72	6	33369	6.2008	2.8094e-10
C1024_853	COX4I2	20	30225685	30232837	13	2	33155	6.9425	1.9261e-12
C1024_853	BCL2L1	20	30252261	30311752	89	8	33309	6.1094	5e-10
C1024_853	TPX2	20	30326904	30389605	104	10	33466	6.1094	5e-10
C1024_853	MYLK2	20	30407115	30422500	42	7	33467	7.4869	3.525e-14
C1024_853	DUSP15	20	30435441	30458479	51	16	33323	7.1324	4.9316e-13
C1024_853	TTLL9	20	30458440	30532770	146	23	33344	5.9663	1.2135e-09
C1024_854	TMEM161B	5	87485450	87564665	120	18	33281	6.7762	6.1676e-12
C1024_854	CCDC90B	11	82972498	82997445	70	9	33436	5.8868	1.9683e-09
C1024_854	DSCAML1	11	117298489	117667976	1291	101	33321	6.8275	4.3194e-12
C1024_854	KTN1	14	56046925	56151302	300	11	33438	6.8351	4.0986e-12
C1024_854	DCC	18	49866542	51062273	4579	110	33401	9.2122	1.5974e-20
C1024_854	HM13	20	30102213	30158178	110	7	33429	6.2082	2.679e-10
C1024_854	COX4I2	20	30225685	30232837	13	2	33153	6.9644	1.6491e-12
C1024_854	BCL2L1	20	30252261	30311752	89	8	33307	6.1094	5e-10
C1024_854	TPX2	20	30326904	30389605	104	10	33464	6.1094	5e-10
C1024_854	MYLK2	20	30407115	30422500	42	7	33465	7.6033	1.4433e-14
C1024_854	DUSP15	20	30435441	30458479	51	16	33321	7.0729	7.585e-13
C1024_855	DSCAML1	11	117298489	117667976	1291	101	33321	6.8242	4.4209e-12
C1024_855	KTN1	14	56046925	56151302	300	11	33438	5.8543	2.3954e-09
C1024_855	DCC	18	49866542	51062273	4579	110	33401	9.3817	3.247e-21
C1024_855	HM13	20	30102213	30158178	110	7	33429	6.2669	1.8415e-10
C1024_855	ID1	20	30193086	30194318	5	2	33379	6.077	6.1225e-10
C1024_855	COX4I2	20	30225685	30232837	13	2	33153	6.9466	1.8716e-12
C1024_855	BCL2L1	20	30252261	30311752	89	8	33307	7.5013	3.1586e-14
C1024_855	TPX2	20	30326904	30389605	104	10	33464	7.6147	1.3212e-14
C1024_855	MYLK2	20	30407115	30422500	42	7	33465	7.1796	3.4966e-13
C1024_856	DPP4	2	162848751	162931052	198	24	33304	6.8366	4.0545e-12
C1024_856	AUTS2	7	69063905	70257885	2426	80	33402	5.9519	1.325e-09
C1024_856	METTL10	10	126434336	126480439	87	12	33379	6.4564	5.3607e-11
C1024_856	HRK	12	117298225	117319232	24	5	33257	6.9669	1.62e-12
C1024_856	FBXW8	12	117348756	117468953	250	16	33431	6.08	6.0097e-10
C1024_857	PLEKHM1	17	43513266	43568146	140	7	33367	5.8761	2.1004e-09
C1024_857	CRHR1	17	43697710	43913194	994	9	33459	6.4251	6.5912e-11
C1024_857	SPPL2C	17	43922256	43924438	17	2	33496	6.0946	5.4867e-10
C1024_857	MAPT	17	43971702	44105700	709	5	33453	6.3407	1.1433e-10
C1024_857	STH	17	44076616	44077060	1	1	33541	6.3171	1.3326e-10
C1024_857	KANSL1	17	44107282	44302740	779	4	33346	6.3756	9.1146e-11
C1024_857	LRRC37A	17	44316744	44415160	82	5	33126	6.1342	4.2788e-10
C1024_857	NSF	17	44668035	44834830	76	8	33379	6.2878	1.6104e-10
C1024_857	WNT3	17	44839872	44896126	96	17	33357	6.2391	2.2003e-10
C1024_858	SGTB	5	64961755	65018648	91	14	33175	5.9263	1.5492e-09
C1024_858	MIR1-1HG	20	61147660	61167971	104	13	33078	6.7998	5.2399e-12
C1024_861	LRRIQ1	12	85430099	85658235	297	18	33394	5.8698	2.1822e-09
C1024_861	PRTG	15	55903738	56035847	324	23	33382	6.7831	5.8796e-12
C1024_862	ADAMTS3	4	73146686	73434516	518	29	33317	6.2126	2.6061e-10
C1024_863	RUNX2	6	45296054	45518819	536	46	33406	6.3102	1.3935e-10
C1024_863	CCDC90B	11	82972498	82997445	70	9	33430	6.038	7.8038e-10
C1024_863	KTN1	14	56046925	56151302	300	11	33432	6.7174	9.2522e-12
C1024_863	DCC	18	49866542	51062273	4579	110	33395	8.0702	3.5099e-16
C1024_863	BCL2L1	20	30252261	30311752	89	8	33301	6.6298	1.6809e-11
C1024_863	TPX2	20	30326904	30389605	104	10	33458	6.5159	3.6138e-11
C1024_863	MYLK2	20	30407115	30422500	42	7	33459	6.0165	8.9139e-10
C1024_865	GDF5	20	34021149	34026027	11	3	33502	6.3559	1.036e-10
C1024_866	ASTN2	9	119187504	120177317	3022	146	33350	7.4089	6.3694e-14
C1024_866	METTL10	10	126434336	126480439	87	12	33381	6.3078	1.4151e-10
C1024_866	WIF1	12	65444404	65515346	114	15	33372	6.1094	5e-10
C1024_866	LEMD3	12	65563351	65642141	86	13	33439	6.1094	5e-10
C1024_866	MSRB3	12	65672423	65860687	269	21	33411	7.6504	1.0016e-14
C1024_866	RNFT2	12	117176096	117291436	342	28	33332	6.0464	7.4051e-10
C1024_866	HRK	12	117298225	117319232	24	5	33259	7.488	3.4972e-14
C1024_867	DSCAML1	11	117298489	117667976	1291	101	33320	6.9293	2.1145e-12
C1024_867	KTN1	14	56046925	56151302	300	11	33437	7.2429	2.1964e-13
C1024_867	DCC	18	49866542	51062273	4579	110	33400	8.9407	1.9333e-19
C1024_867	VPS16	20	2821373	2847378	72	6	33366	5.9378	1.444e-09
C1024_867	HM13	20	30102213	30158178	110	7	33428	6.3152	1.3489e-10
C1024_867	ID1	20	30193086	30194318	5	2	33378	6.2409	2.1748e-10
C1024_867	COX4I2	20	30225685	30232837	13	2	33152	6.9116	2.3959e-12
C1024_867	BCL2L1	20	30252261	30311752	89	8	33306	7.4127	6.1895e-14
C1024_867	TPX2	20	30326904	30389605	104	10	33463	6.1094	5e-10
C1024_867	MYLK2	20	30407115	30422500	42	7	33464	7.1009	6.1978e-13
C1024_869	NUP43	6	150045457	150067688	38	3	33469	5.8466	2.5086e-09
C1024_869	ASTN2	9	119187504	120177317	3022	146	33350	7.1828	3.416e-13
C1024_869	FAM53B	10	126307861	126432930	258	24	33325	5.9361	1.4594e-09
C1024_869	METTL10	10	126434336	126480439	87	12	33381	7.2915	1.5327e-13
C1024_869	WIF1	12	65444404	65515346	114	15	33372	7.2371	2.2926e-13
C1024_869	LEMD3	12	65563351	65642141	86	13	33439	7.5277	2.5813e-14
C1024_869	MSRB3	12	65672423	65860687	269	21	33411	6.7158	9.3536e-12
C1024_869	RNFT2	12	117176096	117291436	342	28	33332	5.9524	1.3212e-09
C1024_869	HRK	12	117298225	117319232	24	5	33259	7.7016	6.7168e-15
C1024_870	GMNC	3	190570526	190610190	95	18	33310	6.7849	5.8078e-12
C1024_871	C10orf32	10	104613967	104624718	25	7	33402	6.1555	3.7423e-10
C1024_871	AS3MT	10	104629183	104661656	111	13	33450	6.7989	5.2728e-12
C1024_871	CNNM2	10	104678075	104838344	385	20	33467	6.2731	1.7701e-10
C1024_871	NT5C2	10	104847774	104953063	242	19	33489	6.324	1.2747e-10
C1024_872	PCDH7	4	30721951	31148423	1213	60	33396	6.273	1.7708e-10
C1024_873	MIR1-1HG	20	61147660	61167971	104	13	33075	6.1214	4.6368e-10
C1024_874	GMNC	3	190570526	190610190	95	18	33314	5.9892	1.0546e-09
C1024_874	WIF1	12	65444404	65515346	114	15	33373	6.676	1.2281e-11
C1024_874	LEMD3	12	65563351	65642141	86	13	33440	6.8841	2.9075e-12
C1024_874	MSRB3	12	65672423	65860687	269	21	33412	6.482	4.5263e-11
C1024_875	DCC	18	49866542	51062273	4579	110	33390	8.9937	1.195e-19
C1024_875	BCL2L1	20	30252261	30311752	89	8	33296	5.9232	1.579e-09
C1024_875	TPX2	20	30326904	30389605	104	10	33453	5.8519	2.43e-09
C1024_876	ZIC4	3	147103835	147124596	33	9	33402	7.2683	1.8208e-13
C1024_876	ZIC1	3	147127181	147134506	10	6	33364	6.8825	2.9398e-12
C1024_877	IP6K2	3	48725436	48754711	45	6	33474	6.4264	6.5318e-11
C1024_877	PRKAR2A	3	48784017	48885270	74	13	33461	5.8551	2.3837e-09
C1024_877	QRICH1	3	49067140	49131504	62	12	33456	6.8896	2.7978e-12
C1024_877	QARS	3	49133365	49142562	10	3	33505	7.2489	2.1011e-13
C1024_877	KLHDC8B	3	49208987	49213919	7	2	33446	5.9492	1.3476e-09
C1024_877	C3orf84	3	49215069	49229291	21	5	33470	5.85	2.4581e-09
C1024_877	CCDC36	3	49235861	49295636	78	10	33485	7.5831	1.6875e-14
C1024_877	C3orf62	3	49306030	49314864	12	4	33487	6.4862	4.4002e-11
C1024_877	USP4	3	49314577	49377536	73	10	33401	6.5036	3.9206e-11
C1024_877	TUSC2	3	50362341	50365668	3	2	33325	6.1217	4.63e-10
C1024_877	NPRL2	3	50384918	50388486	1	1	33118	8.8414	4.724900000000001e-19
C1024_877	DCC	18	49866542	51062273	4579	110	33402	8.2183	1.0321e-16
C1024_878	SGTB	5	64961755	65018648	91	14	33173	5.8841	2.0013e-09
C1024_878	MIR1-1HG	20	61147660	61167971	104	13	33076	6.0044	9.6038e-10
C1024_879	ZIC4	3	147103835	147124596	33	9	33400	6.8998	2.6044e-12
C1024_879	ZIC1	3	147127181	147134506	10	6	33362	6.4988	4.049e-11
C1024_879	DCC	18	49866542	51062273	4579	110	33400	6.1477	3.931e-10
C1024_880	C1orf185	1	51442129	51613754	318	23	33434	5.8815	2.0327e-09
C1024_880	RNF11	1	51701945	51739119	42	7	33398	6.3411	1.1406e-10
C1024_880	TTC39A	1	51752930	51810785	109	22	33392	6.6596	1.3725e-11
C1024_880	EPHA3	3	89156674	89531284	689	27	33354	7.3646	8.8838e-14
C1024_880	PLXNA4	7	131808091	132333447	1499	122	33354	6.8195	4.5676e-12
C1024_880	PAPPA	9	118916071	119164600	409	66	33260	6.9776	1.501e-12
C1024_880	NTM	11	131240371	132206716	2836	218	33290	7.0835	7.0255e-13
C1024_880	ZFP36L1	14	69254372	69263184	18	5	33343	6.1735	3.339e-10
C1024_880	C15orf61	15	67813522	67819641	10	4	33302	7.845	2.1649e-15
C1024_880	MAP2K5	15	67835021	68099455	583	24	33427	8.7693	8.987800000000001e-19
C1024_880	SKOR1	15	68112042	68126498	33	7	33425	5.9233	1.5779e-09
C1024_880	DSCAM	21	41384343	42219039	2989	193	33329	5.8546	2.3912e-09
C1024_881	MSRB3	12	65672423	65860687	269	21	33412	5.8877	1.9576e-09
C1024_881	IGF1	12	102789645	102875563	152	22	33405	6.1685	3.4478e-10
C1024_883	TRPS1	8	116420724	116713299	381	17	33322	5.9119	1.6913e-09
C1024_885	ASTN2	9	119187504	120177317	3022	146	33349	5.8835	2.0081e-09
C1024_885	LEMD3	12	65563351	65642141	86	13	33438	5.8932	1.8942e-09
C1024_886	C1orf185	1	51442129	51613754	318	23	33432	6.6821	1.1779e-11
C1024_886	RNF11	1	51701945	51739119	42	7	33396	6.5809	2.3381e-11
C1024_886	SLC44A5	1	75667816	76081698	1011	35	33366	6.2065	2.7085e-10
C1024_886	OSBPL6	2	179059208	179264160	546	39	33357	6.2797	1.6959e-10
C1024_886	KLF7	2	207938861	208031970	270	36	33270	7.4637	4.2069e-14
C1024_886	MCC	5	112357796	112824527	1865	59	33393	7.7466	4.7211e-15
C1024_886	FAXC	6	99720793	99797594	262	21	33405	5.9594	1.2661e-09
C1024_886	USP45	6	99880182	99963565	217	17	33277	6.018	8.8317e-10
C1024_886	RELN	7	103112231	103629963	2051	98	33346	10.18	1.2142e-24
C1024_886	C16orf78	16	49407808	49433321	77	9	33395	6.5663	2.5782e-11
C1024_886	GINS2	16	85711280	85722588	31	6	33206	6.2648	1.8661e-10
C1024_886	MACROD2	20	13976146	16033842	6109	309	33356	7.9652	8.2466e-16
C1024_887	WIF1	12	65444404	65515346	114	15	33372	5.921	1.6002e-09
C1024_887	MSRB3	12	65672423	65860687	269	21	33411	7.0854	6.9318e-13
C1024_888	CD101	1	117544372	117579173	90	20	33362	5.8459	2.5199e-09
C1024_888	TMEM161B	5	87485450	87564665	120	18	33283	6.4077	7.3861e-11
C1024_888	RUNX2	6	45296054	45518819	536	46	33414	6.547	2.9345e-11
C1024_888	DSCAML1	11	117298489	117667976	1291	101	33323	6.9564	1.745e-12
C1024_888	KTN1	14	56046925	56151302	300	11	33440	6.0818	5.9409e-10
C1024_888	DCC	18	49866542	51062273	4579	110	33403	9.4093	2.497e-21
C1024_888	BCL2L1	20	30252261	30311752	89	8	33309	7.2316	2.387e-13
C1024_888	TPX2	20	30326904	30389605	104	10	33466	7.2422	2.2066e-13
C1024_888	MYLK2	20	30407115	30422500	42	7	33467	7.0341	1.0025e-12
C1024_889	RASL11B	4	53728495	53733002	11	3	33450	5.9783	1.1271e-09
C1024_889	EXT1	8	118811602	119124058	732	54	33366	5.9996	9.8926e-10
C1024_889	ASTN2	9	119187504	120177317	3022	146	33351	5.8434	2.5571e-09
C1024_889	METTL10	10	126434336	126480439	87	12	33382	6.8443	3.8424e-12
C1024_889	WIF1	12	65444404	65515346	114	15	33373	6.1094	5e-10
C1024_889	LEMD3	12	65563351	65642141	86	13	33440	7.2978	1.4622e-13
C1024_889	MSRB3	12	65672423	65860687	269	21	33412	7.4287	5.4854e-14
C1024_889	HRK	12	117298225	117319232	24	5	33260	6.0507	7.2128e-10
C1024_892	C10orf32	10	104613967	104624718	25	7	33400	5.962	1.2457e-09
C1024_892	AS3MT	10	104629183	104661656	111	13	33448	5.9342	1.4768e-09
C1024_895	EPHA3	3	89156674	89531284	689	27	33349	6.0368	7.8614e-10
C1024_895	ADAMTS17	15	100511643	100882183	1740	122	33320	5.9149	1.66e-09
C1024_897	GMNC	3	190570526	190610190	95	18	33312	6.5288	3.3149e-11
C1024_897	UQCC1	20	33890369	33999945	174	10	33466	5.8772	2.0869e-09
C1024_897	GDF5	20	34021149	34026027	11	3	33503	6.1581	3.6804e-10
C1024_898	LRRIQ1	12	85430099	85658235	297	18	33393	6.6685	1.2925e-11
C1024_9	PARD3B	2	205410516	206484886	2543	129	33363	6.8666	3.2865e-12
C1024_903	LRP8	1	53708036	53793821	173	26	33365	6.4913	4.255e-11
C1024_903	BTN3A2	6	26365387	26378548	98	8	33493	6.1573	3.7008e-10
C1024_903	BTN2A1	6	26458132	26476849	61	12	33480	6.237	2.2296e-10
C1024_903	HIST1H2BN	6	27805544	27821533	29	6	33478	5.9496	1.3443e-09
C1024_903	HIST1H4L	6	27840926	27841289	1	1	33540	5.942	1.4079e-09
C1024_903	RELN	7	103112231	103629963	2051	98	33348	6.7651	6.6612e-12
C1024_904	RASL11B	4	53728495	53733002	11	3	33450	5.9341	1.4769e-09
C1024_904	ASTN2	9	119187504	120177317	3022	146	33351	6.1993	2.8353e-10
C1024_904	FAM53B	10	126307861	126432930	258	24	33326	5.9711	1.178e-09
C1024_904	METTL10	10	126434336	126480439	87	12	33382	6.9763	1.5156e-12
C1024_904	WIF1	12	65444404	65515346	114	15	33373	7.265	1.8657e-13
C1024_904	LEMD3	12	65563351	65642141	86	13	33440	6.1094	5e-10
C1024_904	MSRB3	12	65672423	65860687	269	21	33412	6.7158	9.3536e-12
C1024_904	HRK	12	117298225	117319232	24	5	33260	7.707	6.4393e-15
C1024_904	SMG6	17	1963133	2207069	671	25	33416	6.2766	1.7298e-10
C1024_905	C1orf123	1	53679771	53686289	10	2	33479	5.8775	2.0826e-09
C1024_905	MAGOH	1	53692564	53704282	22	6	33317	5.9954	1.015e-09
C1024_905	LRP8	1	53708036	53793821	173	26	33358	6.6998	1.0437e-11
C1024_906	CRHR1	17	43697710	43913194	994	9	33458	5.9878	1.0634e-09
C1024_906	SPPL2C	17	43922256	43924438	17	2	33495	5.973	1.1645e-09
C1024_906	MAPT	17	43971702	44105700	709	5	33452	5.9057	1.7563e-09
C1024_906	STH	17	44076616	44077060	1	1	33540	5.8873	1.9622e-09
C1024_906	KANSL1	17	44107282	44302740	779	4	33345	5.8728	2.1419e-09
C1024_907	SGTB	5	64961755	65018648	91	14	33174	6.2994	1.4939e-10
C1024_907	AKAP10	17	19807765	19881169	111	10	33387	6.0947	5.4805e-10
C1024_907	MIR1-1HG	20	61147660	61167971	104	13	33077	6.0532	7.1012e-10
C1024_908	QRICH1	3	49067140	49131504	62	12	33457	6.3272	1.2486e-10
C1024_908	QARS	3	49133365	49142562	10	3	33506	6.2712	1.7917e-10
C1024_908	KLHDC8B	3	49208987	49213919	7	2	33447	6.0532	7.0993e-10
C1024_908	CCDC36	3	49235861	49295636	78	10	33486	6.918	2.2904e-12
C1024_908	C3orf62	3	49306030	49314864	12	4	33488	6.9411	1.9454e-12
C1024_908	USP4	3	49314577	49377536	73	10	33402	6.4271	6.5042e-11
C1024_908	TUSC2	3	50362341	50365668	3	2	33326	6.2485	2.0726e-10
C1024_908	NPRL2	3	50384918	50388486	1	1	33119	9.448	1.7267e-21
C1024_908	FAT3	11	92047446	92629636	1252	55	33376	6.3172	1.3316e-10
C1024_908	DCC	18	49866542	51062273	4579	110	33403	9.2823	8.290899999999999e-21
C1024_909	C7orf76	7	96110938	96132835	44	10	33354	5.9646	1.2259e-09
C1024_909	SHFM1	7	96318079	96339203	52	10	33438	7.1141	5.6311e-13
C1024_910	GINM1	6	149887528	149912067	19	5	33364	6.385	8.5695e-11
C1024_910	KATNA1	6	149916009	149970154	109	4	33410	6.4317	6.3086e-11
C1024_910	LATS1	6	149979289	150039392	87	5	33452	6.5816	2.327e-11
C1024_910	NUP43	6	150045457	150067688	38	3	33469	6.7676	6.5453e-12
C1024_910	PCMT1	6	150070831	150132557	158	5	33448	6.748	7.4947e-12
C1024_910	LRP11	6	150139894	150186398	75	5	33365	6.3741	9.205e-11
C1024_912	FAF1	1	50906935	51425936	721	30	33443	6.8524	3.6306e-12
C1024_912	GMNC	3	190570526	190610190	95	18	33313	6.2653	1.8611e-10
C1024_912	IGF1	12	102789645	102875563	152	22	33404	5.9529	1.3174e-09
C1024_912	HRK	12	117298225	117319232	24	5	33259	6.5248	3.4042e-11
C1024_913	PILRA	7	99971068	99997722	37	6	33364	5.8451	2.5313e-09
C1024_913	ZCWPW1	7	99998449	100027037	41	4	33500	6.6066	1.9665e-11
C1024_913	MEPCE	7	100026321	100031749	9	2	33448	6.0653	6.5857e-10
C1024_913	C7orf61	7	100054238	100062063	5	2	33287	5.9453	1.3794e-09
